# 1st line: name of data. 2nd line: units of data.3rd line: paramter name. 4th line: parameter units.5th line: excitation energy units. 6th line: parameter value. 7th line: excitation energy value.following lines: data.
Time;Filtered photoAcoustic signal
µs;V/µJ
Wavelength;Wavelength
nm;nm
µJ;µJ
93.992;9.996031006463487e-09
93.996;1.0485110588123422e-08
94.0;1.0923687383023607e-08
94.004;1.1310697234282068e-08
94.008;1.164614668805089e-08
94.012;1.1931106276365625e-08
94.016;1.2167685891627587e-08
94.02;1.2358992523578589e-08
94.024;1.2509070917457418e-08
94.028;1.262282799370528e-08
94.032;1.2705942140573121e-08
94.036;1.2764758746882949e-08
94.04;1.2806173578795125e-08
94.044;1.2837505817786972e-08
94.048;1.286636276353794e-08
94.052;1.2900498361811797e-08
94.056;1.294766784092924e-08
94.06;1.30154808287373e-08
94.06400000000001;1.311125537332969e-08
94.068;1.3241875303940077e-08
94.072;1.3413653342794069e-08
94.07600000000001;1.3632202314245717e-08
94.08;1.3902316694817478e-08
94.084;1.4227866608007865e-08
94.08800000000001;1.4611706192704869e-08
94.092;1.5055598066104304e-08
94.096;1.5560155364073185e-08
94.10000000000001;1.6124802577317123e-08
94.104;1.6747756114353945e-08
94.108;1.7426025216413928e-08
94.11200000000001;1.8155433529566102e-08
94.116;1.8930661310458215e-08
94.12;1.9745307909113403e-08
94.124;2.0591973840417042e-08
94.128;2.1462361430467517e-08
94.132;2.2347392710033048e-08
94.136;2.3237342930007684e-08
94.14;2.4121987797858914e-08
94.144;2.4990762284187646e-08
94.148;2.5832928628921742e-08
94.152;2.6637750991151593e-08
94.156;2.7394674038536657e-08
94.16;2.809350266436129e-08
94.164;2.8724579954918917e-08
94.168;2.9278960508537638e-08
94.172;2.9748576231168405e-08
94.176;3.012639180227628e-08
94.18;3.040654711838068e-08
94.184;3.0584484178833014e-08
94.188;3.0657056077496956e-08
94.19200000000001;3.06226160024153e-08
94.196;3.0481084420205945e-08
94.2;3.023399292911294e-08
94.20400000000001;2.988450360010095e-08
94.208;2.943740298439053e-08
94.212;2.8899070343229372e-08
94.21600000000001;2.827742004598195e-08
94.22;2.7581818480039925e-08
94.224;2.682297621464598e-08
94.22800000000001;2.601281655446116e-08
94.232;2.516432200152686e-08
94.236;2.4291360510234775e-08
94.24;2.340849376322767e-08
94.244;2.253077001130944e-08
94.248;2.1673504302272604e-08
94.252;2.08520491673388e-08
94.256;2.008155903543334e-08
94.26;1.9376751801143308e-08
94.264;1.8751671078944502e-08
94.268;1.8219452731830138e-08
94.272;1.7792099265257083e-08
94.276;1.748026562655537e-08
94.28;1.7293059845603348e-08
94.284;1.723786179544851e-08
94.288;1.7320163143226675e-08
94.292;1.7543431304563615e-08
94.296;1.7908999911748327e-08
94.3;1.8415987961174723e-08
94.304;1.906124942335857e-08
94.308;1.9839354684354784e-08
94.312;2.074260474627206e-08
94.316;2.1761078652922295e-08
94.32000000000001;2.2882714130925478e-08
94.324;2.409342095360387e-08
94.328;2.5377226051692454e-08
94.33200000000001;2.6716448918324567e-08
94.336;2.8091905392952203e-08
94.34;2.9483137466760812e-08
94.34400000000001;3.086866633742979e-08
94.348;3.222626556015862e-08
94.352;3.353325080068929e-08
94.35600000000001;3.476678240006197e-08
94.36;3.5904176714906447e-08
94.364;3.692322200539071e-08
94.368;3.780249450897011e-08
94.372;3.852167026446711e-08
94.376;3.906182823957338e-08
94.38;3.940574036654307e-08
94.384;3.953814420566895e-08
94.388;3.944599413323384e-08
94.392;3.9118687188222934e-08
94.396;3.854826000750211e-08
94.4;3.772955362888111e-08
94.404;3.666034334114795e-08
94.408;3.534143120466971e-08
94.412;3.3776699349708284e-08
94.416;3.1973122675774145e-08
94.42;2.9940740117189086e-08
94.424;2.7692584200161854e-08
94.428;2.5244569187381228e-08
94.432;2.2615338679448504e-08
94.436;1.982607411035724e-08
94.44;1.6900266128611595e-08
94.444;1.3863451388527539e-08
94.44800000000001;1.0742917780067893e-08
94.452;7.567381592858493e-09
94.456;4.366640533911653e-09
94.46000000000001;1.171206892679786e-09
94.464;-1.988074534325529e-09
94.468;-5.08041888895155e-09
94.47200000000001;-8.07549900291853e-09
94.476;-1.0943843265822302e-08
94.48;-1.365722836458743e-08
94.48400000000001;-1.6189061665498063e-08
94.488;-1.851474809806466e-08
94.492;-2.0612036559442975e-08
94.496;-2.246134108724485e-08
94.5;-2.4046032344721217e-08
94.504;-2.5352695321846107e-08
94.508;-2.6371349574243687e-08
94.512;-2.7095628793793724e-08
94.516;-2.752291702393195e-08
94.52;-2.7654439392239767e-08
94.524;-2.749530582538907e-08
94.528;-2.7054506828846016e-08
94.532;-2.63448610475306e-08
94.536;-2.5382914965166815e-08
94.54;-2.418879574047616e-08
94.544;-2.278601880876338e-08
94.548;-2.1201252488996538e-08
94.552;-1.946404242059897e-08
94.556;-1.7606499202576118e-08
94.56;-1.566295311249551e-08
94.56400000000001;-1.366958023697396e-08
94.568;-1.1664004742149e-08
94.572;-9.684882346318069e-09
94.57600000000001;-7.771470322592956e-09
94.58;-5.963189553026168e-09
94.584;-4.299184274216543e-09
94.58800000000001;-2.8178851959206866e-09
94.592;-1.5565816377875438e-09
94.596;-5.510082151917742e-10
94.60000000000001;1.6504858544390812e-10
94.604;5.601188661054512e-10
94.608;6.053880710089738e-10
94.61200000000001;2.750016959106668e-10
94.616;-4.5366792358280826e-10
94.62;-1.5997961042097697e-09
94.624;-3.1789243827383604e-09
94.628;-5.202825349797431e-09
94.632;-7.679415304716733e-09
94.636;-1.0612715627787213e-08
94.64;-1.400286309438975e-08
94.644;-1.7846168679358438e-08
94.648;-2.2135223729201656e-08
94.652;-2.6859051723833797e-08
94.656;-3.2003303217517485e-08
94.66;-3.755049094972216e-08
94.664;-4.3480261559074995e-08
94.668;-4.9769699825457266e-08
94.672;-5.6393660913862404e-08
94.676;-6.332512570537039e-08
94.68;-7.05355739811372e-08
94.684;-7.799536997931423e-08
94.688;-8.567415467594882e-08
94.69200000000001;-9.35412390517412e-08
94.696;-1.0156599259849732e-07
94.7;-1.0971822139253322e-07
94.70400000000001;-1.1796853021631267e-07
94.708;-1.2628866344226088e-07
94.712;-1.346518197008992e-07
94.71600000000001;-1.430329357350232e-07
94.72;-1.5140893528741049e-07
94.724;-1.5975893937537066e-07
94.72800000000001;-1.6806443486433698e-07
94.732;-1.7630939885689472e-07
94.736;-1.8448037705472443e-07
94.74;-1.9256651491995575e-07
94.744;-2.005595411500086e-07
94.748;-2.0845370367649007e-07
94.752;-2.1624565909432246e-07
94.756;-2.2393431711218598e-07
94.76;-2.315206422799043e-07
94.764;-2.3900741588315823e-07
94.768;-2.463989614918939e-07
94.772;-2.5370083819749566e-07
94.776;-2.609195060674188e-07
94.78;-2.6806196877742423e-07
94.784;-2.751353987446543e-07
94.788;-2.821467503742545e-07
94.792;-2.8910236724386743e-07
94.796;-2.9600758918096065e-07
94.8;-3.028663652355875e-07
94.804;-3.09680878514977e-07
94.808;-3.164511887266376e-07
94.812;-3.231748980749401e-07
94.816;-3.2984684587506635e-07
94.82000000000001;-3.364588368915499e-07
94.824;-3.429994079812104e-07
94.828;-3.494536371279221e-07
94.83200000000001;-3.5580299840610425e-07
94.836;-3.620252658086015e-07
94.84;-3.6809446823103964e-07
94.84400000000001;-3.739808972276068e-07
94.848;-3.7965116845188873e-07
94.852;-3.850683369805138e-07
94.85600000000001;-3.9019206599681394e-07
94.86;-3.9497884759640877e-07
94.864;-3.99382273776398e-07
94.868;-4.0335335499436465e-07
94.872;-4.0684088304187253e-07
94.876;-4.097918343784265e-07
94.88;-4.121518095240898e-07
94.884;-4.138655036196094e-07
94.888;-4.148772028385895e-07
94.892;-4.151313009827183e-07
94.896;-4.1457283031296383e-07
94.9;-4.131480004707002e-07
94.904;-4.108047392254056e-07
94.908;-4.074932287512892e-07
94.912;-4.031664311841777e-07
94.916;-3.9778059734127635e-07
94.92;-3.912957526979139e-07
94.924;-3.836761550038983e-07
94.928;-3.748907182833568e-07
94.932;-3.6491339839063544e-07
94.936;-3.537235357847969e-07
94.94;-3.413061517294279e-07
94.944;-3.2765219471509747e-07
94.94800000000001;-3.1275873453048923e-07
94.952;-2.966291020661156e-07
94.956;-2.7927297361232385e-07
94.96000000000001;-2.60706399101574e-07
94.964;-2.409517744341281e-07
94.968;-2.2003775870678025e-07
94.97200000000001;-1.9799913782676805e-07
94.976;-1.7487663662844827e-07
94.98;-1.507166822101365e-07
94.98400000000001;-1.255711217646367e-07
94.988;-9.949689868208032e-08
94.992;-7.255569115117196e-08
94.996;-4.481351786910231e-08
95.0;-1.634031578647456e-08
95.004;1.2790504942122232e-08
95.008;4.2502523461461065e-08
95.012;7.271678273875705e-08
95.016;1.0335227065505118e-07
95.02;1.3432640227206646e-07
95.024;1.6555549801438975e-07
95.028;1.9695525271075977e-07
95.032;2.2844119070956268e-07
95.036;2.5992910261752084e-07
95.04;2.913354596013136e-07
95.044;3.22577801632988e-07
95.048;3.5357509654429407e-07
95.052;3.842480672747636e-07
95.056;4.1451948524515364e-07
95.06;4.4431442835324435e-07
95.06400000000001;4.7356050266410595e-07
95.068;5.021880274429434e-07
95.072;5.301301837466938e-07
95.07600000000001;5.573231273420369e-07
95.08;5.83706067244097e-07
95.084;6.0922131166396e-07
95.08800000000001;6.338142836069317e-07
95.092;6.574335087705515e-07
95.096;6.800305787458752e-07
95.10000000000001;7.015600928224517e-07
95.104;7.219795819326142e-07
95.108;7.412494184410907e-07
95.11200000000001;7.593327155894314e-07
95.116;7.761952204403306e-07
95.12;7.918052041346105e-07
95.124;8.061333531745987e-07
95.128;8.191526652839869e-07
95.132;8.308383531692048e-07
95.136;8.411677592250156e-07
95.14;8.50120283892474e-07
95.144;8.57677329996406e-07
95.148;8.638222649688027e-07
95.152;8.685404024110805e-07
95.156;8.718190039698537e-07
95.16;8.736473020056857e-07
95.164;8.740165430306751e-07
95.168;8.72920051387145e-07
95.172;8.703533121446329e-07
95.176;8.66314071714229e-07
95.18;8.608024542261437e-07
95.184;8.538210912959563e-07
95.188;8.45375262424514e-07
95.19200000000001;8.354730429424873e-07
95.196;8.241254561290548e-07
95.2;8.113466259100973e-07
95.20400000000001;7.971539263788149e-07
95.208;7.815681242840182e-07
95.212;7.646135106006658e-07
95.21600000000001;7.463180173346277e-07
95.22;7.267133158192203e-07
95.224;7.058348929337113e-07
95.22800000000001;6.837221019116415e-07
95.232;6.604181847063143e-07
95.236;6.359702632379933e-07
95.24;6.104292972571512e-07
95.244;5.838500070145847e-07
95.248;5.562907594256072e-07
95.252;5.278134169444593e-07
95.256;4.98483148918553e-07
95.26;4.6836820576176675e-07
95.264;4.3753965686299217e-07
95.268;4.060710937215423e-07
95.272;3.7403830036589045e-07
95.276;3.415188936575804e-07
95.28;3.085919365993436e-07
95.284;2.7533752824712976e-07
95.288;2.418363742620148e-07
95.292;2.0816934252254327e-07
95.296;1.744170085444208e-07
95.3;1.4065919571686707e-07
95.304;1.0697451555854204e-07
95.308;7.343991331693015e-08
95.312;4.013022428063623e-08
95.316;7.117746142523511e-09
95.32000000000001;-2.5528167357517733e-08
95.324;-5.77414864675438e-08
95.328;-8.945985435504544e-08
95.33200000000001;-1.206249004874747e-07
95.336;-1.5118251441642919e-07
95.34;-1.8108307638550263e-07
95.34400000000001;-2.1028164170447238e-07
95.348;-2.3873807640548774e-07
95.352;-2.6641714231252655e-07
95.35600000000001;-2.9328853030516666e-07
95.36;-3.1932684123266853e-07
95.364;-3.4451151462504074e-07
95.368;-3.688267060443823e-07
95.372;-3.922611146124499e-07
95.376;-4.148077629290883e-07
95.38;-4.3646373225107736e-07
95.384;-4.572298564224726e-07
95.388;-4.771103786264889e-07
95.392;-4.961125755567469e-07
95.396;-5.142463540742916e-07
95.4;-5.315238258190435e-07
95.404;-5.479588655739295e-07
95.408;-5.635666594316135e-07
95.412;-5.783632489832723e-07
95.416;-5.923650778331699e-07
95.42;-6.055885467400307e-07
95.424;-6.180495835957244e-07
95.428;-6.297632342741984e-07
95.432;-6.40743280120765e-07
95.436;-6.510018875068554e-07
95.44;-6.605492944524808e-07
95.444;-6.693935388232896e-07
95.44800000000001;-6.775402320477605e-07
95.452;-6.849923816801818e-07
95.456;-6.917502654649771e-07
95.46000000000001;-6.97811358846702e-07
95.464;-7.031703171274617e-07
95.468;-7.078190127097287e-07
95.47200000000001;-7.117466270882432e-07
95.476;-7.14939796480598e-07
95.48;-7.173828092231406e-07
95.48400000000001;-7.19057852317704e-07
95.488;-7.199453038059151e-07
95.492;-7.200240669815419e-07
95.496;-7.192719418370721e-07
95.5;-7.176660285873529e-07
95.504;-7.151831576287058e-07
95.508;-7.118003398836156e-07
95.512;-7.074952311549459e-07
95.516;-7.022466038746226e-07
95.52;-6.960348194836382e-07
95.524;-6.88842294625517e-07
95.528;-6.806539543753029e-07
95.532;-6.714576658605051e-07
95.536;-6.612446458578869e-07
95.54;-6.50009836267657e-07
95.544;-6.377522417706063e-07
95.548;-6.244752244586417e-07
95.552;-6.101867507887015e-07
95.556;-5.948995868366426e-07
95.56;-5.786314385129476e-07
95.56400000000001;-5.614050341367388e-07
95.568;-5.432481475385367e-07
95.572;-5.241935606649172e-07
95.57600000000001;-5.042789654786349e-07
95.58;-4.835468057745803e-07
95.584;-4.6204406035369225e-07
95.58800000000001;-4.3982196980222895e-07
95.592;-4.169357099014228e-07
95.596;-3.934440154316313e-07
95.60000000000001;-3.694087588253076e-07
95.604;-3.448944887547551e-07
95.608;-3.1996793430478717e-07
95.61200000000001;-2.9469748086910597e-07
95.616;-2.691526243154758e-07
95.62;-2.4340341028278164e-07
95.624;-2.1751986569819856e-07
95.628;-1.915714297316454e-07
95.632;-1.6562639143543022e-07
95.636;-1.397513412488847e-07
95.64;-1.1401064338155988e-07
95.644;-8.846593582629445e-08
95.648;-6.317566439861874e-08
95.652;-3.819465675621512e-08
95.656;-1.3573741827484522e-08
95.66;1.0640580521257171e-08
95.664;3.4406415416666214e-08
95.668;5.768669106794187e-08
95.672;8.044931634732738e-08
95.676;1.0266727600265658e-07
95.68;1.2431866247806313e-07
95.684;1.4538664416866833e-07
95.688;1.6585937078778833e-07
95.69200000000001;1.8572981736925243e-07
95.696;2.0499556925119627e-07
95.7;2.236585511798699e-07
95.70400000000001;2.4172470442169e-07
95.708;2.592036164686599e-07
95.712;2.761081085568072e-07
95.71600000000001;2.924537867807239e-07
95.72;3.082585630719131e-07
95.724;3.235421527077889e-07
95.72800000000001;3.383255553264e-07
95.732;3.5263052663503103e-07
95.736;3.6647904811589774e-07
95.74000000000001;3.7989280204766095e-07
95.744;3.928926590772777e-07
95.748;4.0549818539401247e-07
95.752;4.1772717627882275e-07
95.756;4.2959522243171757e-07
95.76;4.4111531502223506e-07
95.764;4.5229749487026294e-07
95.768;4.6314855055349383e-07
95.772;4.736717695623611e-07
95.776;4.838667458926521e-07
95.78;4.937292466902861e-07
95.784;5.032511397526535e-07
95.788;5.124203828576192e-07
95.792;5.212210750462772e-07
95.796;5.296335691403937e-07
95.8;5.376346439418126e-07
95.804;5.451977337503275e-07
95.808;5.522932120597078e-07
95.812;5.588887255593133e-07
95.816;5.649495738909741e-07
95.82000000000001;5.704391299967208e-07
95.824;5.753192953507991e-07
95.828;5.795509839064492e-07
95.83200000000001;5.830946282103144e-07
95.836;5.85910700850019e-07
95.84;5.879602442070953e-07
95.84400000000001;5.892054013904423e-07
95.848;5.896099412258782e-07
95.852;5.891397702748081e-07
95.85600000000001;5.877634250479048e-07
95.86;5.854525378650242e-07
95.864;5.821822701861043e-07
95.868;5.779317076940818e-07
95.872;5.726842119433241e-07
95.876;5.664277239881039e-07
95.88;5.591550160667103e-07
95.884;5.508638881285442e-07
95.888;5.415573067440151e-07
95.892;5.312434847196517e-07
95.896;5.199359005427253e-07
95.9;5.076532575896477e-07
95.904;4.944193838393066e-07
95.908;4.802630736251923e-07
95.912;4.652178737277706e-07
95.916;4.49321816840621e-07
95.92;4.326171061304186e-07
95.924;4.1514975524263737e-07
95.928;3.969691886734364e-07
95.932;3.781278079260111e-07
95.936;3.586805292902199e-07
95.94;3.386842994221284e-07
95.944;3.1819759515099584e-07
95.94800000000001;2.9727991410216973e-07
95.952;2.759912627936016e-07
95.956;2.5439164884081513e-07
95.96000000000001;2.3254058379098143e-07
95.964;2.1049660290339176e-07
95.968;1.8831680790442337e-07
95.97200000000001;1.660564383745885e-07
95.976;1.437684769790977e-07
95.98;1.215032932382181e-07
95.98400000000001;9.930832995718553e-08
95.988;7.722783580594958e-08
95.992;5.5302646865733385e-08
95.996;3.357001925194655e-08
96.0;1.2063514191536646e-08
96.004;-9.187063812211727e-09
96.008;-3.01556758425807e-08
96.012;-5.082000531589756e-08
96.016;-7.116136419039123e-08
96.02;-9.116455091131603e-08
96.024;-1.1081766302387643e-07
96.028;-1.3011186799666713e-07
96.032;-1.490411363547461e-07
96.036;-1.6760194171559015e-07
96.04;-1.857929327464709e-07
96.044;-2.0361458241266736e-07
96.048;-2.2106882015792102e-07
96.052;-2.381586528483025e-07
96.056;-2.548877804160261e-07
96.06;-2.7126021215978565e-07
96.06400000000001;-2.8727988959313163e-07
96.068;-3.0295032158375065e-07
96.072;-3.182742372968645e-07
96.07600000000001;-3.3325326214912785e-07
96.08;-3.478876216002019e-07
96.084;-3.621758771634696e-07
96.08800000000001;-3.76114698511884e-07
96.092;-3.896986749972765e-07
96.096;-4.029201692998449e-07
96.10000000000001;-4.157692152878447e-07
96.104;-4.282334615049935e-07
96.108;-4.402981610243791e-07
96.11200000000001;-4.5194620772250007e-07
96.116;-4.6315821834528374e-07
96.12;-4.739126590692264e-07
96.124;-4.841860146146316e-07
96.128;-4.939529973534157e-07
96.132;-5.031867932796332e-07
96.136;-5.118593411847803e-07
96.14;-5.199416409092438e-07
96.144;-5.274040861324066e-07
96.148;-5.342168168223875e-07
96.152;-5.403500861966584e-07
96.156;-5.457746368503207e-07
96.16;-5.50462080591966e-07
96.164;-5.543852764890408e-07
96.168;-5.575187016655938e-07
96.172;-5.598388095141563e-07
96.176;-5.613243701781966e-07
96.18;-5.619567884288822e-07
96.184;-5.617203943955569e-07
96.188;-5.60602703008251e-07
96.19200000000001;-5.585946384666289e-07
96.196;-5.556907205562226e-07
96.2;-5.518892101821107e-07
96.20400000000001;-5.471922120743005e-07
96.208;-5.416057332294245e-07
96.212;-5.35139696281141e-07
96.21600000000001;-5.278079076277729e-07
96.22;-5.196279807811186e-07
96.224;-5.106212160259417e-07
96.22800000000001;-5.008124380865991e-07
96.232;-4.902297940769521e-07
96.236;-4.7890451455411e-07
96.24000000000001;-4.668706409980576e-07
96.244;-4.5416472349092253e-07
96.248;-4.4082549276543023e-07
96.252;-4.2689351112658077e-07
96.256;-4.1241080701941584e-07
96.26;-3.9742049821542094e-07
96.264;-3.8196640871821053e-07
96.268;-3.6609268454423435e-07
96.272;-3.498434135159787e-07
96.276;-3.332622541141917e-07
96.28;-3.1639207827375677e-07
96.284;-2.992746327776915e-07
96.288;-2.819502236090484e-07
96.292;-2.644574272658045e-07
96.296;-2.468328326345595e-07
96.3;-2.2911081656117853e-07
96.304;-2.1132335575720728e-07
96.308;-1.934998771473254e-07
96.312;-1.7566714820309655e-07
96.316;-1.5784920822993867e-07
96.32000000000001;-1.4006734098594746e-07
96.324;-1.2234008842137726e-07
96.328;-1.0468330474464104e-07
96.33200000000001;-8.711024945288485e-08
96.336;-6.963171742052648e-08
96.34;-5.22562036252242e-08
96.34400000000001;-3.499009961470092e-08
96.348;-1.7837918386224195e-08
96.352;-8.025439692144411e-10
96.35600000000001;1.6114498324475956e-08
96.36;3.2912755284295415e-08
96.364;4.959254732353893e-08
96.368;6.615466278302065e-08
96.372;8.260004972855876e-08
96.376;9.892950995761546e-08
96.38;1.1514339986577647e-07
96.384;1.3124134269313482e-07
96.388;1.4722195647635788e-07
96.392;1.6308260177743655e-07
96.396;1.7881915294887432e-07
96.4;1.94425796332179e-07
96.404;2.0989485837746247e-07
96.408;2.252166662228953e-07
96.412;2.40379442790335e-07
96.416;2.5536923794476935e-07
96.42;2.7016989673768897e-07
