# Time;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;raw signal;
# us;V;V;V;V;V;V;V;V;V;V;
# Raw data
# First line is WL, Second line is laser energy in [uJ]
1.920e-01;1.871e-06;-4.037e-06;-1.436e-06;-1.361e-06;2.419e-06;2.687e-06;-1.710e-06;-3.561e-08;-3.878e-06;-1.320e-06
1.960e-01;4.957e-07;-1.340e-07;1.200e-06;-2.733e-06;-2.731e-07;-1.437e-06;-1.710e-06;1.229e-06;1.113e-06;-1.320e-06
2.000e-01;4.623e-06;-1.340e-07;-1.436e-06;1.186e-08;5.111e-06;-4.186e-06;-2.566e-07;5.023e-06;-1.383e-06;1.126e-05
2.040e-01;-3.632e-06;-6.638e-06;1.200e-06;-1.361e-06;3.765e-06;-6.935e-06;-1.710e-06;-3.561e-08;1.113e-06;-1.320e-06
2.080e-01;-2.256e-06;-1.340e-07;-4.073e-06;-1.361e-06;-2.731e-07;-1.437e-06;-1.710e-06;-3.561e-08;-3.878e-06;-1.320e-06
2.120e-01;4.957e-07;1.167e-06;-2.755e-06;-1.361e-06;-2.731e-07;-1.437e-06;-1.710e-06;1.229e-06;3.608e-06;1.195e-06
2.160e-01;1.871e-06;2.468e-06;-1.181e-07;1.186e-08;-2.731e-07;-6.202e-08;-2.566e-07;-3.561e-08;-1.350e-07;3.710e-06
2.200e-01;-8.800e-07;-2.736e-06;-1.436e-06;4.129e-06;1.073e-06;-2.811e-06;-3.162e-06;-3.561e-08;-1.383e-06;1.195e-06
2.240e-01;1.871e-06;-1.435e-06;-1.436e-06;-1.361e-06;5.111e-06;-4.186e-06;-1.710e-06;2.494e-06;-1.350e-07;3.710e-06
2.280e-01;4.957e-07;1.167e-06;-2.755e-06;-2.733e-06;-2.965e-06;-1.437e-06;-1.710e-06;-3.561e-08;1.113e-06;8.740e-06
2.320e-01;-8.800e-07;-1.435e-06;-1.436e-06;1.186e-08;2.419e-06;-1.437e-06;-2.566e-07;-3.561e-08;-1.350e-07;3.710e-06
2.360e-01;-8.800e-07;-1.340e-07;-1.436e-06;1.384e-06;-2.965e-06;-1.437e-06;-1.710e-06;-3.561e-08;3.608e-06;-1.320e-06
2.400e-01;1.871e-06;-1.435e-06;-1.181e-07;-1.361e-06;2.419e-06;-4.186e-06;-4.615e-06;2.494e-06;-1.383e-06;3.710e-06
2.440e-01;3.247e-06;-1.340e-07;1.200e-06;1.384e-06;-2.731e-07;-2.811e-06;1.196e-06;1.229e-06;1.113e-06;6.225e-06
2.480e-01;4.623e-06;2.468e-06;-1.181e-07;-1.361e-06;5.111e-06;-4.186e-06;-1.710e-06;-1.300e-06;-1.350e-07;3.710e-06
2.520e-01;-7.759e-06;-4.037e-06;1.200e-06;-2.733e-06;3.765e-06;-1.437e-06;4.102e-06;-3.561e-08;3.608e-06;-1.320e-06
2.560e-01;4.623e-06;-1.435e-06;-1.436e-06;-4.105e-06;-2.731e-07;-1.437e-06;-1.710e-06;-1.300e-06;-1.350e-07;3.710e-06
2.600e-01;-8.800e-07;-1.340e-07;-1.436e-06;-1.361e-06;-2.731e-07;-1.437e-06;-1.710e-06;-3.561e-08;1.113e-06;6.225e-06
2.640e-01;8.750e-06;-1.340e-07;-1.181e-07;-1.361e-06;-2.731e-07;-4.186e-06;4.102e-06;2.494e-06;-1.383e-06;3.710e-06
2.680e-01;-8.800e-07;-1.340e-07;-1.436e-06;-2.733e-06;3.765e-06;-2.811e-06;-1.710e-06;-3.561e-08;1.113e-06;6.225e-06
2.720e-01;1.871e-06;-1.435e-06;-1.436e-06;1.186e-08;2.419e-06;-6.202e-08;-4.615e-06;-3.561e-08;-1.350e-07;3.710e-06
2.760e-01;-3.632e-06;-2.736e-06;-2.755e-06;-1.361e-06;-2.731e-07;4.062e-06;-1.710e-06;1.229e-06;1.113e-06;6.225e-06
2.800e-01;4.623e-06;2.468e-06;-1.436e-06;-1.361e-06;-2.731e-07;-4.186e-06;-1.710e-06;2.494e-06;2.361e-06;-1.320e-06
2.840e-01;-5.007e-06;-2.736e-06;1.200e-06;1.384e-06;-2.731e-07;-1.437e-06;-1.710e-06;-3.830e-06;-1.383e-06;8.740e-06
2.880e-01;-8.800e-07;-1.435e-06;-1.436e-06;-1.361e-06;-2.731e-07;-6.202e-08;-1.710e-06;-1.300e-06;-1.383e-06;3.710e-06
2.920e-01;4.957e-07;-2.736e-06;-1.436e-06;-1.361e-06;-2.731e-07;-1.437e-06;-1.710e-06;-3.561e-08;1.113e-06;1.195e-06
2.960e-01;5.999e-06;2.468e-06;-4.073e-06;-1.361e-06;-2.731e-07;-1.437e-06;-2.566e-07;2.494e-06;-1.350e-07;-1.320e-06
