# Time;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;filt signal;
# us;V;V;V;V;V;V;V;V;V;V;V;V;V;
# Filtered data with band pass filter (1.0:10.0) MHz
# First line is WL, Second line is laser energy in [uJ]
1.320e-01;-3.976e-06;-3.390e-06;-3.401e-06;-3.191e-06;-3.512e-06;-3.390e-06;-2.209e-06;-2.975e-06;-2.851e-06;-4.392e-07;-2.277e-06;-2.315e-06;8.864e-08
1.360e-01;-3.959e-06;-3.370e-06;-3.376e-06;-3.134e-06;-3.418e-06;-3.419e-06;-2.244e-06;-3.036e-06;-2.903e-06;-5.120e-07;-2.303e-06;-2.371e-06;1.344e-07
1.400e-01;-3.932e-06;-3.340e-06;-3.340e-06;-3.063e-06;-3.311e-06;-3.443e-06;-2.281e-06;-3.095e-06;-2.953e-06;-5.801e-07;-2.326e-06;-2.422e-06;1.843e-07
1.440e-01;-3.895e-06;-3.301e-06;-3.293e-06;-2.980e-06;-3.192e-06;-3.460e-06;-2.319e-06;-3.150e-06;-3.001e-06;-6.432e-07;-2.346e-06;-2.467e-06;2.379e-07
1.480e-01;-3.847e-06;-3.252e-06;-3.234e-06;-2.886e-06;-3.063e-06;-3.470e-06;-2.358e-06;-3.201e-06;-3.046e-06;-7.014e-07;-2.362e-06;-2.506e-06;2.945e-07
1.520e-01;-3.789e-06;-3.194e-06;-3.164e-06;-2.780e-06;-2.924e-06;-3.472e-06;-2.398e-06;-3.248e-06;-3.087e-06;-7.545e-07;-2.373e-06;-2.537e-06;3.535e-07
1.560e-01;-3.722e-06;-3.127e-06;-3.084e-06;-2.665e-06;-2.777e-06;-3.467e-06;-2.438e-06;-3.289e-06;-3.124e-06;-8.025e-07;-2.381e-06;-2.560e-06;4.143e-07
1.600e-01;-3.646e-06;-3.052e-06;-2.994e-06;-2.543e-06;-2.625e-06;-3.453e-06;-2.478e-06;-3.325e-06;-3.157e-06;-8.454e-07;-2.383e-06;-2.574e-06;4.762e-07
1.640e-01;-3.562e-06;-2.970e-06;-2.895e-06;-2.413e-06;-2.468e-06;-3.430e-06;-2.518e-06;-3.354e-06;-3.184e-06;-8.835e-07;-2.381e-06;-2.579e-06;5.385e-07
1.680e-01;-3.470e-06;-2.882e-06;-2.788e-06;-2.279e-06;-2.308e-06;-3.399e-06;-2.557e-06;-3.376e-06;-3.206e-06;-9.167e-07;-2.374e-06;-2.575e-06;6.004e-07
1.720e-01;-3.372e-06;-2.789e-06;-2.674e-06;-2.142e-06;-2.148e-06;-3.360e-06;-2.595e-06;-3.391e-06;-3.223e-06;-9.454e-07;-2.361e-06;-2.561e-06;6.613e-07
1.760e-01;-3.268e-06;-2.692e-06;-2.554e-06;-2.004e-06;-1.989e-06;-3.312e-06;-2.631e-06;-3.398e-06;-3.233e-06;-9.698e-07;-2.343e-06;-2.537e-06;7.204e-07
1.800e-01;-3.159e-06;-2.592e-06;-2.430e-06;-1.867e-06;-1.834e-06;-3.256e-06;-2.665e-06;-3.397e-06;-3.236e-06;-9.901e-07;-2.319e-06;-2.503e-06;7.771e-07
1.840e-01;-3.047e-06;-2.490e-06;-2.303e-06;-1.732e-06;-1.684e-06;-3.193e-06;-2.697e-06;-3.387e-06;-3.233e-06;-1.007e-06;-2.290e-06;-2.460e-06;8.307e-07
1.880e-01;-2.932e-06;-2.388e-06;-2.174e-06;-1.602e-06;-1.541e-06;-3.122e-06;-2.725e-06;-3.369e-06;-3.224e-06;-1.020e-06;-2.255e-06;-2.407e-06;8.806e-07
1.920e-01;-2.816e-06;-2.286e-06;-2.045e-06;-1.478e-06;-1.407e-06;-3.044e-06;-2.750e-06;-3.343e-06;-3.207e-06;-1.030e-06;-2.214e-06;-2.345e-06;9.261e-07
